Comparison_group,Pair_ID,Pair_short,Pair_label,Country_pair,Location_pair,N_population_1,N_population_2,Minimum_pair_population_size,Contig,Region,Distance_from_CEN_midpoint_Mb,Site_class,FST_estimate,Jackknife_standard_error,FST_to_SE_ratio,n_jack,Run_status,Error_message
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:19393109-20393108,4.5,0-fold,0.0001905503820552,0.0010469296031664,0.1820087821367238,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:18393109-19393108,5.5,4-fold,0.0051275026356875,0.0015322828176697,3.3463160824875793,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:18393109-19393108,5.5,0-fold,0.0016483335215357,0.000703875360333,2.3417974465761686,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:17393109-18393108,6.5,4-fold,0.003174841286485,0.0009836618660629,3.2275738198455133,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:17393109-18393108,6.5,0-fold,0.0021383150103508,0.0011032105647903,1.93826553025918,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:16393109-17393108,7.5,4-fold,0.0129205370278661,0.002234748379177,5.781651817384648,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:16393109-17393108,7.5,0-fold,0.0126969011876938,0.0024424324054362,5.19846574236155,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:15393109-16393108,8.5,4-fold,0.1029730376299967,0.0285594444231761,3.605568655475443,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:15393109-16393108,8.5,0-fold,0.1578545627399638,0.0504572600139681,3.128480672479339,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:14393109-15393108,9.5,4-fold,0.1491242519971759,0.0380254706625661,3.9216937857387313,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:14393109-15393108,9.5,0-fold,0.173173257262577,0.0380178720310755,4.555048665559887,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:13393109-14393108,10.5,4-fold,0.0164884209956215,0.0034989558240854,4.71238330078987,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:13393109-14393108,10.5,0-fold,0.0080550024012445,0.0027287931043127,2.951855305011594,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:12393109-13393108,11.5,4-fold,0.0032536009845227,0.0010807299458081,3.010558740546296,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:12393109-13393108,11.5,0-fold,0.0037177528095327,0.0017729892119384,2.0968840557513038,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:11393109-12393108,12.5,4-fold,0.0019676350007847,0.0008804194867322,2.2348835190913965,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:11393109-12393108,12.5,0-fold,0.0032477784435242,0.001195692337751,2.716232546603926,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:10393109-11393108,13.5,4-fold,0.0004308842082271,0.0005727214675361,0.7523451322347025,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:10393109-11393108,13.5,0-fold,0.0,0.0004842224397158,0.0,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:9393109-10393108,14.5,4-fold,0.0020312121027106,0.0006134081666507,3.3113548419176104,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:9393109-10393108,14.5,0-fold,0.0049456551140876,0.0027972945424673,1.7680137143246202,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:8393109-9393108,15.5,4-fold,0.0079443460286777,0.0042833290078328,1.85471300807155,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:8393109-9393108,15.5,0-fold,0.0097447576246227,0.0058221523438652,1.6737380008427207,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:7393109-8393108,16.5,4-fold,0.0019385431545775,0.0009261337119747,2.093156883841474,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:7393109-8393108,16.5,0-fold,0.0024526235717715,0.0007953788126951,3.0835917837199003,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:6393109-7393108,17.5,4-fold,0.0010666101880496,0.0005781502218916,1.8448668661924055,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:6393109-7393108,17.5,0-fold,0.0012747945345603,0.0007056390657619,1.806581574652284,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:5393109-6393108,18.5,4-fold,0.000448918730221,0.0004271720409746,1.0509085032737269,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:5393109-6393108,18.5,0-fold,0.0,0.000600744490997,0.0,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:4393109-5393108,19.5,4-fold,0.0010332794781061,0.0005775127864369,1.789188919056077,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:4393109-5393108,19.5,0-fold,0.0004983410458693,0.0005663082601214,0.8799819479279187,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:3393109-4393108,20.5,4-fold,0.0007225425405929,0.0009168737175192,0.7880502263145845,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:3393109-4393108,20.5,0-fold,0.0009712418877747,0.0011405581942361,0.8515496120083542,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:2393109-3393108,21.5,4-fold,0.0017864011792154,0.000593171012397,3.0116124049901987,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:2393109-3393108,21.5,0-fold,0.0016824063251245,0.0004924396599244,3.4164720310764274,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:1393109-2393108,22.5,4-fold,0.0006058832750822,0.0004248406815146,1.426142319803661,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:1393109-2393108,22.5,0-fold,0.0017343045680174,0.0005953060400978,2.9132991288522443,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:393109-1393108,23.5,4-fold,0.0011305840199048,0.0005202585920185,2.1731193626584018,20,success,
With Nigeria,Nigeria_Gombe_vs_Mali_Faladje,NG_Gombe_vs_ML_Faladje,NG_Gombe vs ML_Faladje,Nigeria vs Mali,Gombe vs Faladje,57,75,57,X,X:393109-1393108,23.5,0-fold,0.0007833865460258,0.0005671991835866,1.3811489309137774,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:52200685-53200684,0.5,4-fold,0.0099333044524616,0.007745736055588,1.2824222748069791,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:52200685-53200684,0.5,0-fold,0.0035548556123291,0.0022608914570223,1.5723247576913806,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:51200685-52200684,1.5,4-fold,0.0002315560136876,0.0004561760580242,0.5076022943652952,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:51200685-52200684,1.5,0-fold,0.0,0.0004217162902181,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:50200685-51200684,2.5,4-fold,0.0,0.0003575267077728,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:50200685-51200684,2.5,0-fold,0.0,0.0004639711113034,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:49200685-50200684,3.5,4-fold,0.0004055002200681,0.0005000315062033,0.8109493402666391,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:49200685-50200684,3.5,0-fold,0.0,0.000372426803975,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:48200685-49200684,4.5,4-fold,0.0,0.0003921758675882,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:48200685-49200684,4.5,0-fold,0.0004332348338812,0.0006727283505859,0.6439966942137675,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:47200685-48200684,5.5,4-fold,0.0001172557938965,0.000420371807834,0.2789335338653418,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:47200685-48200684,5.5,0-fold,0.0,0.000490313378948,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:46200685-47200684,6.5,4-fold,0.0,0.0003519386461627,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:46200685-47200684,6.5,0-fold,0.0,0.0004754496850898,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:45200685-46200684,7.5,4-fold,0.0008167882470794,0.0005757595095566,1.418627453862498,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:45200685-46200684,7.5,0-fold,0.0012981841206191,0.0007444626089173,1.7437868672908878,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:44200685-45200684,8.5,4-fold,0.0004650246636588,0.0004407685152073,1.0550314907136502,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:44200685-45200684,8.5,0-fold,0.0005010231092312,0.0004800248288107,1.043744154802419,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:43200685-44200684,9.5,4-fold,0.0002100401559859,0.000329863744759,0.6367482311199624,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:43200685-44200684,9.5,0-fold,0.0004354868235955,0.0004177972074404,1.042340197205898,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:42200685-43200684,10.5,4-fold,0.0006381544123626,0.0006652764985644,0.9592318588431625,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:42200685-43200684,10.5,0-fold,0.0,0.0005450187643064,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:41200685-42200684,11.5,4-fold,0.0005286045655293,0.0005485444590032,0.9636494487427069,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:41200685-42200684,11.5,0-fold,0.0010578482183179,0.0010387405774672,1.0183950076325032,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:40200685-41200684,12.5,4-fold,0.0,0.0009038809494965,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:40200685-41200684,12.5,0-fold,0.0,0.0008842905514794,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:39200685-40200684,13.5,4-fold,0.0036285125475884,0.0019283967237466,1.881621402331942,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:39200685-40200684,13.5,0-fold,0.0054313245501015,0.0014399623448084,3.771851791599583,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:38200685-39200684,14.5,4-fold,0.0,0.0004681667705467,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:38200685-39200684,14.5,0-fold,0.0,0.0005952344419148,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:37200685-38200684,15.5,4-fold,0.0003367438615767,0.0005121682388761,0.6574868100287699,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:37200685-38200684,15.5,0-fold,0.0,0.0004214510580163,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:36200685-37200684,16.5,4-fold,9.205242572406476e-05,0.0002392131217165,0.38481344611672,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:36200685-37200684,16.5,0-fold,0.0006543595995997,0.0004134248261523,1.582777710012613,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:35200685-36200684,17.5,4-fold,0.0004253757712632,0.0002665302204503,1.595975760439218,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:35200685-36200684,17.5,0-fold,0.0008135474534167,0.0004318472826332,1.8838776718845451,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:34200685-35200684,18.5,4-fold,0.0,0.0002132504200306,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:34200685-35200684,18.5,0-fold,0.0002515890568711,0.0005085677905783,0.49470112250918274,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:33200685-34200684,19.5,4-fold,0.0,0.000286610130516,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:33200685-34200684,19.5,0-fold,0.0,0.0004364456323192,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:32200685-33200684,20.5,4-fold,0.0011060632110469,0.0006092643127838,1.815407841619949,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:32200685-33200684,20.5,0-fold,0.0006531708798531,0.0009031887681093,0.7231831295028418,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:31200685-32200684,21.5,4-fold,0.0,0.0001885265897373,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:31200685-32200684,21.5,0-fold,0.0,0.0003111611515087,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:30200685-31200684,22.5,4-fold,0.0,0.0002130425983001,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,Burkina Faso vs Guinea,Bana Village vs Siguiri_Dankakoro,120,81,81,3R,3R:30200685-31200684,22.5,0-fold,0.000497089443349,0.0004731636684256,1.0505655368743978,20,success,
