Analysis,Pair_ID,Pair_short,Pair_label,Comparison_group,Population_1,Population_2,Country_1,Country_2,Location_1,Location_2,Country_pair,Location_pair,N_population_1,N_population_2,Minimum_pair_population_size,Contig,Region,Genomic_start_POS,Genomic_end_POS,Distance_from_CEN_start,Distance_from_CEN_end,Distance_from_CEN_midpoint_Mb,Window_size_bp,Site_class,MalariaGEN_site_class_argument,Site_mask,FST_formula,FST_estimate,Jackknife_standard_error,n_jack,Run_status,Error_message,FST_to_SE_ratio
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:32200685-33200684,32200685,33200684,20000000,21000000,20.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0002435771572002,0.000455761722842,20,success,,0.5344396973078879
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:32200685-33200684,32200685,33200684,20000000,21000000,20.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0001591683757181,0.0004303468476286,20,success,,0.3698606753951786
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:31200685-32200684,31200685,32200684,21000000,22000000,21.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0008569277497336,0.0003996742099304,20,success,,2.144065662587604
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:31200685-32200684,31200685,32200684,21000000,22000000,21.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.001212251809564,0.0006353898806518,20,success,,1.9078865535605314
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:30200685-31200684,30200685,31200684,22000000,23000000,22.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0001519153914942,0.0003166365737349,20,success,,0.4797784087361597
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:30200685-31200684,30200685,31200684,22000000,23000000,22.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0002066551791601,0.0003698308188069,20,success,,0.5587830128024052
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:29200685-30200684,29200685,30200684,23000000,24000000,23.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0030552897337222,0.0013938651694545,20,success,,2.19195500445564
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:29200685-30200684,29200685,30200684,23000000,24000000,23.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0010330731341933,0.0012265648375119,20,success,,0.8422491030224705
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:28200685-29200684,28200685,29200684,24000000,25000000,24.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0704638363028301,0.0202682602301512,20,success,,3.476560666909517
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,3R,3R:28200685-29200684,28200685,29200684,24000000,25000000,24.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0493537621317644,0.0164730305248847,20,success,,2.9960341576013585
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:23393109-24393108,23393109,24393108,0,1000000,0.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0,0.0022587575637356,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:23393109-24393108,23393109,24393108,0,1000000,0.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0025753995167423,0.0030198123528998,20,success,,0.8528342876236171
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:22393109-23393108,22393109,23393108,1000000,2000000,1.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0002915536614179,0.0021288912856957,20,success,,0.13695093938186853
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:22393109-23393108,22393109,23393108,1000000,2000000,1.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0003578898565065,0.0004573019844368,20,success,,0.7826116410740419
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:21393109-22393108,21393109,22393108,2000000,3000000,2.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0027330307663706,0.0024581648073161,20,success,,1.1118175470726908
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:21393109-22393108,21393109,22393108,2000000,3000000,2.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0047385723602226,0.0058703112415417,20,success,,0.8072097313494615
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:20393109-21393108,20393109,21393108,3000000,4000000,3.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0050334829298915,0.0073432820431477,20,success,,0.6854541198766071
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:20393109-21393108,20393109,21393108,3000000,4000000,3.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0,0.0010320318960599,20,success,,0.0
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:19393109-20393108,19393109,20393108,4000000,5000000,4.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0016652480930722,0.0014144839984686,20,success,,1.1772830904238516
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:19393109-20393108,19393109,20393108,4000000,5000000,4.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0037370785774155,0.0025468639034526,20,success,,1.4673255890703119
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:18393109-19393108,18393109,19393108,5000000,6000000,5.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0048461181316303,0.001053262045886,20,success,,4.601056451771947
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:18393109-19393108,18393109,19393108,5000000,6000000,5.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0028432302434457,0.0009034343380246,20,success,,3.147135462730531
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:17393109-18393108,17393109,18393108,6000000,7000000,6.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.004089755795752,0.0010998719667429,20,success,,3.718392612426678
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:17393109-18393108,17393109,18393108,6000000,7000000,6.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0062726746226581,0.0010155781309952,20,success,,6.176456966940879
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:16393109-17393108,16393109,17393108,7000000,8000000,7.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0157440066571329,0.002564968649942,20,success,,6.138089312510276
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:16393109-17393108,16393109,17393108,7000000,8000000,7.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.014330212327249,0.0033685281369911,20,success,,4.254146542486447
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:15393109-16393108,15393109,16393108,8000000,9000000,8.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.1174970648084609,0.0281826173942297,20,success,,4.169132453698855
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:15393109-16393108,15393109,16393108,8000000,9000000,8.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.1822146310940506,0.0543466000333981,20,success,,3.3528248497987474
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:14393109-15393108,14393109,15393108,9000000,10000000,9.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.1593170788148027,0.039643245940862,20,success,,4.018769781174445
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:14393109-15393108,14393109,15393108,9000000,10000000,9.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.2008783952759735,0.0434478719404274,20,success,,4.6234346195690215
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:13393109-14393108,13393109,14393108,10000000,11000000,10.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0160695454617446,0.004453128600302,20,success,,3.608596765127062
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:13393109-14393108,13393109,14393108,10000000,11000000,10.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0096221923274575,0.0037098938317002,20,success,,2.593657059735255
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:12393109-13393108,12393109,13393108,11000000,12000000,11.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.001996017412457,0.000646803912511,20,success,,3.0859699112025
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:12393109-13393108,12393109,13393108,11000000,12000000,11.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0016150383092021,0.0008467339666764,20,success,,1.9073739483269438
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:11393109-12393108,11393109,12393108,12000000,13000000,12.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0008822653410062,0.0005620091961697,20,success,,1.5698414670421121
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:11393109-12393108,11393109,12393108,12000000,13000000,12.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.001661462197884,0.0007872653611399,20,success,,2.110422076081602
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:10393109-11393108,10393109,11393108,13000000,14000000,13.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0007879528391585,0.0005692582241665,20,success,,1.3841747131755708
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:10393109-11393108,10393109,11393108,13000000,14000000,13.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0006497266694211,0.0005617633222477,20,success,,1.1565843544598913
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:9393109-10393108,9393109,10393108,14000000,15000000,14.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0038347424563843,0.0006049675483594,20,success,,6.33875728835979
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:9393109-10393108,9393109,10393108,14000000,15000000,14.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0081949340833393,0.0015380558864688,20,success,,5.3281120376932005
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:8393109-9393108,8393109,9393108,15000000,16000000,15.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0108774936500629,0.0027730495037378,20,success,,3.922574636839732
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:8393109-9393108,8393109,9393108,15000000,16000000,15.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0119869063917879,0.0035511319690166,20,success,,3.3755170172139177
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0029304474510122,0.0007346665035136,20,success,,3.988813205715935
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0035621842112206,0.0008576742240454,20,success,,4.1533068283419
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:6393109-7393108,6393109,7393108,17000000,18000000,17.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0012977183315556,0.0003188816394717,20,success,,4.069592509953115
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:6393109-7393108,6393109,7393108,17000000,18000000,17.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,0.0005069431299401,0.0005966083603756,20,success,,0.8497083909802228
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:5393109-6393108,5393109,6393108,18000000,19000000,18.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0004102643539356,0.0003595676036532,20,success,,1.1409936539535874
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:5393109-6393108,5393109,6393108,18000000,19000000,18.5,1000000,0-fold,CDS_DEG_0,default,Average Hudson's FST,1.0263447831029762e-05,0.000691668553552,20,success,,0.01483867927538815
Selected_6pairs_1Mb_scan_3R_X,Nigeria_Gombe_vs_BurkinaFaso_BanaVillage,NG_Gombe_vs_BF_BanaVil,NG_Gombe vs BF_BanaVil,With Nigeria,Nigeria_Gombe,BurkinaFaso_BanaVillage,Nigeria,Burkina Faso,Gombe,Bana Village,Nigeria vs Burkina Faso,Gombe vs Bana Village,57,120,57,X,X:4393109-5393108,4393109,5393108,19000000,20000000,19.5,1000000,4-fold,CDS_DEG_4,default,Average Hudson's FST,0.0012640043580025,0.0004894272380346,20,success,,2.5826195597089785
