Comparison_group,Pair_ID,Pair_short,Pair_label,Population_1,Population_2,Country_1,Country_2,Location_1,Location_2,N_population_1,N_population_2,Contig,Region,Genomic_start_POS,Genomic_end_POS,Distance_from_CEN_start,Distance_from_CEN_end,Distance_from_CEN_midpoint_Mb,Window_size_bp,FST0,FST4,Total_sites_available,N_sites_FST4,N_sites_FST0,Pair_order,FST4_above_0p05,FST0_above_0p05,Either_FST_above_0p05,FST4_class_specific,FST0_class_specific,FST4_joint_window,FST0_joint_window
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,3R,3R:32200685-33200684,32200685,33200684,20000000,21000000,20.5,1000000,0.0006531708798531,0.0011060632110469,,2090,8177,4,False,False,False,0.0011060632110469,0.0006531708798531,0.0011060632110469,0.0006531708798531
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,3R,3R:31200685-32200684,31200685,32200684,21000000,22000000,21.5,1000000,0.0,0.0,,8476,31667,4,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,3R,3R:30200685-31200684,30200685,31200684,22000000,23000000,22.5,1000000,0.000497089443349,0.0,,10926,41533,4,False,False,False,0.0,0.000497089443349,0.0,0.000497089443349
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,3R,3R:29200685-30200684,29200685,30200684,23000000,24000000,23.5,1000000,0.0002383507462243,0.0,,4146,15604,4,False,False,False,0.0,0.0002383507462243,0.0,0.0002383507462243
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,3R,3R:28200685-29200684,28200685,29200684,24000000,25000000,24.5,1000000,0.0016748395130472,0.0016848738085999,,10912,40164,4,False,False,False,0.0016848738085999,0.0016748395130472,0.0016848738085999,0.0016748395130472
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:23393109-24393108,23393109,24393108,0,1000000,0.5,1000000,0.0014017447343615,0.0,,1995,7769,4,False,False,False,0.0,0.0014017447343615,0.0,0.0014017447343615
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:22393109-23393108,22393109,23393108,1000000,2000000,1.5,1000000,0.0008962256632227,0.0,,913,3779,4,False,False,False,0.0,0.0008962256632227,0.0,0.0008962256632227
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:21393109-22393108,21393109,22393108,2000000,3000000,2.5,1000000,0.0018841882038346,0.0020682717563895,,1008,4241,4,False,False,False,0.0020682717563895,0.0018841882038346,0.0020682717563895,0.0018841882038346
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:20393109-21393108,20393109,21393108,3000000,4000000,3.5,1000000,0.0013657617760542,0.0,,1004,4346,4,False,False,False,0.0,0.0013657617760542,0.0,0.0013657617760542
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:19393109-20393108,19393109,20393108,4000000,5000000,4.5,1000000,0.0026735037672811,0.0003494846526758,,7559,26297,4,False,False,False,0.0003494846526758,0.0026735037672811,0.0003494846526758,0.0026735037672811
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:18393109-19393108,18393109,19393108,5000000,6000000,5.5,1000000,0.0,0.0,,8599,30246,4,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:17393109-18393108,17393109,18393108,6000000,7000000,6.5,1000000,0.0021908933545374,0.0,,7663,26828,4,False,False,False,0.0,0.0021908933545374,0.0,0.0021908933545374
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:16393109-17393108,16393109,17393108,7000000,8000000,7.5,1000000,0.0,0.0011638199960371,,9644,33912,4,False,False,False,0.0011638199960371,0.0,0.0011638199960371,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:15393109-16393108,15393109,16393108,8000000,9000000,8.5,1000000,0.0018391363788068,0.0028584079238474,,8592,29830,4,False,False,False,0.0028584079238474,0.0018391363788068,0.0028584079238474,0.0018391363788068
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:14393109-15393108,14393109,15393108,9000000,10000000,9.5,1000000,0.0,0.0,,7287,24942,4,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:13393109-14393108,13393109,14393108,10000000,11000000,10.5,1000000,0.0004764744014315,0.000635243546126,,9597,34062,4,False,False,False,0.000635243546126,0.0004764744014315,0.000635243546126,0.0004764744014315
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:12393109-13393108,12393109,13393108,11000000,12000000,11.5,1000000,0.0007575427310545,0.000351754640296,,7262,24701,4,False,False,False,0.000351754640296,0.0007575427310545,0.000351754640296,0.0007575427310545
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:11393109-12393108,11393109,12393108,12000000,13000000,12.5,1000000,0.0003233578101039,0.0004475525770572,,9421,33914,4,False,False,False,0.0004475525770572,0.0003233578101039,0.0004475525770572,0.0003233578101039
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:10393109-11393108,10393109,11393108,13000000,14000000,13.5,1000000,0.0006608036344542,0.0001773002038402,,7101,23410,4,False,False,False,0.0001773002038402,0.0006608036344542,0.0001773002038402,0.0006608036344542
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:9393109-10393108,9393109,10393108,14000000,15000000,14.5,1000000,0.0037440247833892,0.0022018980068147,,13600,44499,4,False,False,False,0.0022018980068147,0.0037440247833892,0.0022018980068147,0.0037440247833892
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:8393109-9393108,8393109,9393108,15000000,16000000,15.5,1000000,0.013081620214665,0.0081173738199912,,7345,23518,4,False,False,False,0.0081173738199912,0.013081620214665,0.0081173738199912,0.013081620214665
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:7393109-8393108,7393109,8393108,16000000,17000000,16.5,1000000,0.0,0.0003708515648588,,14991,49696,4,False,False,False,0.0003708515648588,0.0,0.0003708515648588,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:6393109-7393108,6393109,7393108,17000000,18000000,17.5,1000000,0.0,0.0,,11501,37169,4,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:5393109-6393108,5393109,6393108,18000000,19000000,18.5,1000000,0.0,0.0,,11395,37847,4,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:4393109-5393108,4393109,5393108,19000000,20000000,19.5,1000000,0.0003838561618709,0.0,,11599,37899,4,False,False,False,0.0,0.0003838561618709,0.0,0.0003838561618709
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:3393109-4393108,3393109,4393108,20000000,21000000,20.5,1000000,0.0,0.0,,6424,21945,4,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:2393109-3393108,2393109,3393108,21000000,22000000,21.5,1000000,7.966192013253982e-05,0.0,,12147,40663,4,False,False,False,0.0,7.966192013253982e-05,0.0,7.966192013253982e-05
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:1393109-2393108,1393109,2393108,22000000,23000000,22.5,1000000,0.0,0.0,,13791,46192,4,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Guinea_Siguiri_Dankakoro,BF_BanaVil_vs_GN_Siguiri,BF_BanaVil vs GN_Siguiri,BurkinaFaso_BanaVillage,Guinea_Siguiri_Dankakoro,Burkina Faso,Guinea,Bana Village,Siguiri_Dankakoro,120,81,X,X:393109-1393108,393109,1393108,23000000,24000000,23.5,1000000,0.0,0.0,,15310,54171,4,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:52200685-53200684,52200685,53200684,0,1000000,0.5,1000000,0.0,0.0,,2594,11296,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:51200685-52200684,51200685,52200684,1000000,2000000,1.5,1000000,0.0,0.000148907931492,,13121,53535,5,False,False,False,0.000148907931492,0.0,0.000148907931492,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:50200685-51200684,50200685,51200684,2000000,3000000,2.5,1000000,0.0,0.0,,8386,34569,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:49200685-50200684,49200685,50200684,3000000,4000000,3.5,1000000,0.0012551691174269,0.0005041029129544,,10742,43712,5,False,False,False,0.0005041029129544,0.0012551691174269,0.0005041029129544,0.0012551691174269
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:48200685-49200684,48200685,49200684,4000000,5000000,4.5,1000000,0.0,0.0,,11478,46164,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:47200685-48200684,47200685,48200684,5000000,6000000,5.5,1000000,0.0,0.0,,15586,61531,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:46200685-47200684,46200685,47200684,6000000,7000000,6.5,1000000,0.0007069429201109,0.0,,6874,27275,5,False,False,False,0.0,0.0007069429201109,0.0,0.0007069429201109
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:45200685-46200684,45200685,46200684,7000000,8000000,7.5,1000000,0.0015412186937861,3.603897359602083e-06,,8172,32093,5,False,False,False,3.603897359602083e-06,0.0015412186937861,3.603897359602083e-06,0.0015412186937861
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:44200685-45200684,44200685,45200684,8000000,9000000,8.5,1000000,0.0,0.000220646297647,,7524,29111,5,False,False,False,0.000220646297647,0.0,0.000220646297647,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:43200685-44200684,43200685,44200684,9000000,10000000,9.5,1000000,0.0007418012160646,0.0003303188168994,,15577,58548,5,False,False,False,0.0003303188168994,0.0007418012160646,0.0003303188168994,0.0007418012160646
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:42200685-43200684,42200685,43200684,10000000,11000000,10.5,1000000,0.0,9.2817861032108e-05,,4926,20567,5,False,False,False,9.2817861032108e-05,0.0,9.2817861032108e-05,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:41200685-42200684,41200685,42200684,11000000,12000000,11.5,1000000,0.0001202097074738,3.733477884340288e-05,,6292,25544,5,False,False,False,3.733477884340288e-05,0.0001202097074738,3.733477884340288e-05,0.0001202097074738
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:40200685-41200684,40200685,41200684,12000000,13000000,12.5,1000000,0.0,0.0,,154,943,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:39200685-40200684,39200685,40200684,13000000,14000000,13.5,1000000,0.0002542812892158,0.0,,929,4046,5,False,False,False,0.0,0.0002542812892158,0.0,0.0002542812892158
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:38200685-39200684,38200685,39200684,14000000,15000000,14.5,1000000,0.0,0.0,,3935,15162,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:37200685-38200684,37200685,38200684,15000000,16000000,15.5,1000000,0.0,0.0,,10427,40318,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:36200685-37200684,36200685,37200684,16000000,17000000,16.5,1000000,3.242862968651179e-05,0.0001677200211747,,12882,50124,5,False,False,False,0.0001677200211747,3.242862968651179e-05,0.0001677200211747,3.242862968651179e-05
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:35200685-36200684,35200685,36200684,17000000,18000000,17.5,1000000,0.0008872800352832,2.986698023094614e-05,,13893,55922,5,False,False,False,2.986698023094614e-05,0.0008872800352832,2.986698023094614e-05,0.0008872800352832
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:34200685-35200684,34200685,35200684,18000000,19000000,18.5,1000000,0.0008558343636373,0.0001553980893935,,8453,31170,5,False,False,False,0.0001553980893935,0.0008558343636373,0.0001553980893935,0.0008558343636373
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:33200685-34200684,33200685,34200684,19000000,20000000,19.5,1000000,0.0001404194788944,0.0002935202442422,,7436,28262,5,False,False,False,0.0002935202442422,0.0001404194788944,0.0002935202442422,0.0001404194788944
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:32200685-33200684,32200685,33200684,20000000,21000000,20.5,1000000,0.0004169489982799,0.0011482561582479,,2090,8177,5,False,False,False,0.0011482561582479,0.0004169489982799,0.0011482561582479,0.0004169489982799
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:31200685-32200684,31200685,32200684,21000000,22000000,21.5,1000000,0.0001872830727215,0.0,,8476,31667,5,False,False,False,0.0,0.0001872830727215,0.0,0.0001872830727215
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:30200685-31200684,30200685,31200684,22000000,23000000,22.5,1000000,0.0001104161944663,0.0,,10926,41533,5,False,False,False,0.0,0.0001104161944663,0.0,0.0001104161944663
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:29200685-30200684,29200685,30200684,23000000,24000000,23.5,1000000,0.0,0.0,,4146,15604,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,3R,3R:28200685-29200684,28200685,29200684,24000000,25000000,24.5,1000000,0.0,0.0001110535351978,,10912,40164,5,False,False,False,0.0001110535351978,0.0,0.0001110535351978,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:23393109-24393108,23393109,24393108,0,1000000,0.5,1000000,0.0004875210444696,0.0,,1995,7769,5,False,False,False,0.0,0.0004875210444696,0.0,0.0004875210444696
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:22393109-23393108,22393109,23393108,1000000,2000000,1.5,1000000,0.0001864740145412,0.0,,913,3779,5,False,False,False,0.0,0.0001864740145412,0.0,0.0001864740145412
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:21393109-22393108,21393109,22393108,2000000,3000000,2.5,1000000,0.0029094701775721,0.0007408373723515,,1008,4241,5,False,False,False,0.0007408373723515,0.0029094701775721,0.0007408373723515,0.0029094701775721
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:20393109-21393108,20393109,21393108,3000000,4000000,3.5,1000000,0.0,0.0,,1004,4346,5,False,False,False,0.0,0.0,0.0,0.0
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,BurkinaFaso_BanaVillage,Mali_Faladje,Burkina Faso,Mali,Bana Village,Faladje,120,75,X,X:19393109-20393108,19393109,20393108,4000000,5000000,4.5,1000000,0.000250215632285,0.0,,7559,26297,5,False,False,False,0.0,0.000250215632285,0.0,0.000250215632285
